,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
9577,569869978217914368,negative,1.0,Customer Service Issue,1.0,US Airways,,bcruz1028,,0,tweet day live cust rep make sure world know dont care customer health,,2015-02-23 06:42:45 -0800,,
9578,569869163029762048,positive,1.0,,,US Airways,,jcsolomons,,0,,,2015-02-23 06:39:30 -0800,"Boston, MA",Quito
9579,569867947130421249,neutral,0.6629,,0.0,US Airways,,DonIrvine,,0,called say runway clearing problem thing,,2015-02-23 06:34:40 -0800,Washington DC,Eastern Time (US & Canada)
9580,569866875452203010,negative,1.0,Late Flight,1.0,US Airways,,ConstanceSCHERE,,0,decided good sport give guy another shot delayed,"[39.88024969, -75.2363937]",2015-02-23 06:30:25 -0800,"Boston, MA",Atlantic Time (Canada)
9581,569866461172387841,negative,1.0,Customer Service Issue,0.6919,US Airways,,MeeestarCoke,,0,hold hour yesterday wo speaking agent hold w phone min let bashing begin,,2015-02-23 06:28:46 -0800,BK,
9582,569866081164111873,neutral,1.0,,,US Airways,,The_BlueAnchor,,0,flight dfw cancelled flightled today,,2015-02-23 06:27:16 -0800,"Dallas, TX",Central Time (US & Canada)
9583,569865823415902208,neutral,1.0,,,US Airways,,ttorabisu,,0,add ktn existing reservation,,2015-02-23 06:26:14 -0800,ATL | DTW | NRT,
9584,569865637666930688,negative,1.0,longlines,0.6708,US Airways,,macaliciousmac,,0,fix unproductive check process dca check station people working total mess,,2015-02-23 06:25:30 -0800,earth for now,Eastern Time (US & Canada)
9585,569864720305553409,negative,0.6523,Can't Tell,0.6523,US Airways,,jcsolomons,,0,,,2015-02-23 06:21:51 -0800,"Boston, MA",Quito
9586,569863183961165826,neutral,0.6775,,0.0,US Airways,,BSmithwood,,0,im supposed fly dallas help new itinerary,,2015-02-23 06:15:45 -0800,"Boston, MA",
9587,569862572540878848,positive,1.0,,,US Airways,,JOHN_TURNER_JR,,0,clt baggage crew deserves kudos run make connection bag still made customerservice,,2015-02-23 06:13:19 -0800,"Mobile, Alabama, US",Central Time (US & Canada)
9588,569861759240171522,positive,1.0,,,US Airways,,jsilver76,,0,,,2015-02-23 06:10:05 -0800,,Eastern Time (US & Canada)
9589,569860355746213893,negative,1.0,Can't Tell,0.378,US Airways,,JKlein126,,4,denied mom needed breast pumping part full fix asap freeflight,,2015-02-23 06:04:30 -0800,,
9590,569857037477158912,negative,1.0,Can't Tell,0.6732,US Airways,,StephanSDalal,,0,relied u airway mistake awful customer experience,,2015-02-23 05:51:19 -0800,,
9591,569856874604048385,negative,1.0,Customer Service Issue,0.6952,US Airways,,jcsolomons,,0,website crashing,,2015-02-23 05:50:40 -0800,"Boston, MA",Quito
9592,569854370726064132,negative,1.0,Cancelled Flight,0.3373,US Airways,,XtianinNYC,,0,hold hr cancelled flightled amp anthony beyond rude helpful theyre weighing,,2015-02-23 05:40:44 -0800,,Eastern Time (US & Canada)
9593,569852380327612416,negative,1.0,Late Flight,1.0,US Airways,,corybronze,,0,nightmare ever end found today delayed due ground handling delay affecting prior,,2015-02-23 05:32:49 -0800,,
9594,569850182784966656,positive,1.0,,,US Airways,,TeaMontgomery,,0,alright give scott f bdl bonus excellent customer service,,2015-02-23 05:24:05 -0800,Nube de la Reign,Eastern Time (US & Canada)
9595,569849295786127360,negative,0.6452,Can't Tell,0.6452,US Airways,,daknadler,,0,youve got weve got excuse usairwaysfail,,2015-02-23 05:20:34 -0800,Jacksonville,Eastern Time (US & Canada)
9596,569849281533874176,neutral,0.7006,,0.0,US Airways,,LaurenCarrot,,0,im referring email like tell people upgrade otherwise know already httptcon8uvclmada,"[33.6424884, -84.4325976]",2015-02-23 05:20:30 -0800,Your Dreams,
9597,569848398129565696,negative,1.0,Lost Luggage,0.6609,US Airways,,klink1015,,0,first luggage got stuck different city back today amp one employee stole pair glove,,2015-02-23 05:17:00 -0800,New York,
9598,569846619996360704,neutral,1.0,,,US Airways,,Plopadiddy,,0,reserved companion certificate mail certificate verification thx,,2015-02-23 05:09:56 -0800,,Hawaii
9599,569844919617101824,neutral,1.0,,,US Airways,,jsilver76,,0,schedule quintana roo mexico reflect newly adopted time zone change est,,2015-02-23 05:03:10 -0800,,Eastern Time (US & Canada)
9600,569844782702338048,negative,1.0,Customer Service Issue,1.0,US Airways,,MadameMoodle,,0,sure know pamper customer strand abroad badcustomerservice fend4yourself youareonyourown httptcopw1eudlczg,"[21.15194085, -86.82443877]",2015-02-23 05:02:38 -0800,"Sacramento, CA 95864",Pacific Time (US & Canada)
9601,569844191938908160,neutral,0.6421,,0.0,US Airways,,daknadler,,0,maybe drive usairwaysfail,,2015-02-23 05:00:17 -0800,Jacksonville,Eastern Time (US & Canada)
9602,569843749230133248,negative,0.6458,Can't Tell,0.6458,US Airways,,daknadler,,1,suck pas saving u usairwaysfail,,2015-02-23 04:58:31 -0800,Jacksonville,Eastern Time (US & Canada)
9603,569843142830071808,neutral,0.6458,,,US Airways,,PeterPiatetsky,,0,apology,,2015-02-23 04:56:07 -0800,Nebraska,Eastern Time (US & Canada)
9604,569842257588846592,negative,0.6713,Customer Service Issue,0.6713,US Airways,,jcsolomons,,0,help refund phone guy couldnt help website wont let submit reply,,2015-02-23 04:52:36 -0800,"Boston, MA",Quito
9605,569841949185839104,negative,1.0,Late Flight,1.0,US Airways,,daknadler,,0,take late whole new level,,2015-02-23 04:51:22 -0800,Jacksonville,Eastern Time (US & Canada)
9606,569837569392967680,positive,1.0,,,US Airways,,hegshmeg,,0,hegshmeg elaborate response,,2015-02-23 04:33:58 -0800,los angeles ca,Pacific Time (US & Canada)
9607,569833680316829696,negative,1.0,Can't Tell,0.6702,US Airways,,pantsasnapkins,,0,guy screwing trip nothing lazy,,2015-02-23 04:18:31 -0800,"The Specific Ocean
",
9608,569832968954499072,neutral,0.6655,,0.0,US Airways,,jcsolomons,,0,refund system,,2015-02-23 04:15:41 -0800,"Boston, MA",Quito
9609,569827255653941248,negative,1.0,Lost Luggage,0.6669,US Airways,,Keri_Everhart,,0,seriously ridiculous shouldnt wait hour luggage land wtf,,2015-02-23 03:52:59 -0800,"NC, USA",Eastern Time (US & Canada)
9610,569827206928715776,neutral,1.0,,,US Airways,,SmileyNthahood,,0,thats case sent email link ill show httptcohb799cco0t,,2015-02-23 03:52:47 -0800,,Pacific Time (US & Canada)
9611,569825936788598786,negative,1.0,Lost Luggage,0.6806,US Airways,,Keri_Everhart,,0,waiting min far luggage wannagohome,,2015-02-23 03:47:44 -0800,"NC, USA",Eastern Time (US & Canada)
9612,569825133705216001,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,KAhax,,0,time tweet tell horrible youre attendant lga feel jail,"[40.49569523, -80.24513477]",2015-02-23 03:44:33 -0800,,
9613,569824422279950336,negative,0.6699,Customer Service Issue,0.3411,US Airways,,earthXplorer,,1,hello anyone,,2015-02-23 03:41:43 -0800,"Miami, Fl. USA",Eastern Time (US & Canada)
9614,569822645065093121,negative,1.0,Customer Service Issue,0.6592,US Airways,,notmakefriends,,0,forced section check carry would packed differently check bag even allow pissed,,2015-02-23 03:34:40 -0800,"Sherman Oaks, CA",Pacific Time (US & Canada)
9615,569821862873726976,negative,0.6679,Bad Flight,0.6679,US Airways,,Peakway3,,0,raleigh chicago firstclass upgrade must flying aa screw usair elite bailed airline,,2015-02-23 03:31:33 -0800,North Carolina,
9616,569820790905970688,negative,1.0,Late Flight,0.6875,US Airways,,sheilafmaguire,,0,flt hr late baggage hr see delivered suitcase wet inside amp nothappy,"[36.11203645, -115.17712729]",2015-02-23 03:27:17 -0800,"Scituate, MA",Eastern Time (US & Canada)
9617,569817859406352384,negative,1.0,Customer Service Issue,0.6419,US Airways,,patrickcota5,,0,hotel ur agent nothing help top sent luggage wrong,,2015-02-23 03:15:39 -0800,,
9618,569817051482726400,negative,1.0,Customer Service Issue,1.0,US Airways,,patrickcota5,,0,take late flightr booked corporate disney travel dept agent offered little help,,2015-02-23 03:12:26 -0800,,
9619,569815690531758082,negative,1.0,Customer Service Issue,0.3511,US Airways,,patrickcota5,,0,computer system went ok understandable agent make worse helping anyone else,,2015-02-23 03:07:01 -0800,,
9620,569815061440679937,negative,1.0,Customer Service Issue,0.6322,US Airways,,patrickcota5,,0,employee responsible social medium content yes probably care however action last night say otherwise,,2015-02-23 03:04:31 -0800,,
9621,569810990189191168,negative,1.0,Lost Luggage,0.6587,US Airways,,BarrelAgedElle,,0,get minute early goodwill gone bag arent minute late flightr,,2015-02-23 02:48:21 -0800,Boston,Central Time (US & Canada)
9622,569810057795391488,negative,1.0,Customer Service Issue,1.0,US Airways,,SophAustenSneak,,0,wow awful customer service,,2015-02-23 02:44:38 -0800,London,London
9623,569802676914909184,negative,1.0,Can't Tell,1.0,US Airways,,tessabusenius,,0,merging american negatively affect quality integrity longer fly,,2015-02-23 02:15:19 -0800,Edmonton,
9624,569783738210525184,negative,0.7009,Customer Service Issue,0.7009,US Airways,,TravelingProf,,0,many agent working handle thousand call,,2015-02-23 01:00:03 -0800,"Great Barrington, MA",Eastern Time (US & Canada)
9625,569777311475765248,positive,1.0,,,US Airways,,Logunov_Daniil,,0,best amazing follow,,2015-02-23 00:34:31 -0800,"Russia, Россия",Abu Dhabi
9626,569776946365620224,negative,1.0,Late Flight,1.0,US Airways,,earthXplorer,,0,delayed miss connecting help alternate,,2015-02-23 00:33:04 -0800,"Miami, Fl. USA",Eastern Time (US & Canada)
9627,569775147919372288,neutral,0.6879,,,US Airways,,m_appel,,0,asking,,2015-02-23 00:25:55 -0800,Washington DC ,Central Time (US & Canada)
9628,569772867774230528,negative,1.0,Customer Service Issue,0.6559,US Airways,,rmb1213,,0,three hour wait counting waiting reservation phone serious,,2015-02-23 00:16:52 -0800,"Blackwood, NJ",Central Time (US & Canada)
9629,569771711408644096,positive,1.0,,,US Airways,,jakenemmasmom,,0,happy note crew wonderful cant say enough great thing pilot he u,,2015-02-23 00:12:16 -0800,,
9630,569771270839013376,negative,1.0,Late Flight,1.0,US Airways,,jakenemmasmom,,0,mess caused computer system hour late gate u est min wait,,2015-02-23 00:10:31 -0800,,
9631,569764668366938112,negative,1.0,Customer Service Issue,1.0,US Airways,,TarpsTwin,,0,storm storm customer service joke hour wait time speak someone never fly airline,"[0.0, 0.0]",2015-02-22 23:44:17 -0800,"Washington, DC",
9632,569763137819267072,negative,1.0,Lost Luggage,1.0,US Airways,,Andyba25,,0,guy luggage san jose supposed deliver hotel hour ago contact,,2015-02-22 23:38:12 -0800,South,
9633,569762394169221121,negative,1.0,Can't Tell,1.0,US Airways,,rossj987,,0,ive flown figured worth mile lifetime first last ever u airway,,2015-02-22 23:35:15 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9634,569760267485122560,negative,1.0,Late Flight,0.6659999999999999,US Airways,,JackieSeigel,,0,pls back tallahassee one ever stranded gainesville long,,2015-02-22 23:26:48 -0800,,Central Time (US & Canada)
9635,569760231846072321,negative,1.0,Can't Tell,0.3659,US Airways,,rossj987,,0,miserable airline loss revenue reflection go extinct merger delay inevitable,,2015-02-22 23:26:39 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9636,569760128343220224,negative,1.0,Can't Tell,0.6739,US Airways,,rossj987,,0,point merger go business turning profit anymore,,2015-02-22 23:26:14 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9637,569759999083171840,negative,0.6697,Can't Tell,0.3394,US Airways,,rossj987,,0,love give feedback link fill personal info form guy best,,2015-02-22 23:25:44 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9638,569759558777892864,negative,1.0,Customer Service Issue,1.0,US Airways,,mcarroll_,,0,finally got ahold agent another hour follow recommend call back feature,,2015-02-22 23:23:59 -0800,Washington D.C.,Eastern Time (US & Canada)
9639,569759459632750592,negative,1.0,Can't Tell,0.3604,US Airways,,rossj987,,0,ringling brother barnum bailey keep eye peeled clown car,,2015-02-22 23:23:35 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9640,569759330662109185,negative,1.0,Late Flight,1.0,US Airways,,rossj987,,0,mention fact delayed computer,,2015-02-22 23:23:04 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9641,569759291839803392,negative,0.65,Flight Booking Problems,0.3609,US Airways,,pronetowander,,0,cannot add frequent flyer number website help,,2015-02-22 23:22:55 -0800,,
9642,569759259480600577,negative,1.0,Customer Service Issue,0.6894,US Airways,,rossj987,,0,plane wait hour half speak someone reflight booking problem,,2015-02-22 23:22:47 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9643,569759131143262208,negative,1.0,Customer Service Issue,1.0,US Airways,,rossj987,,0,dont trivialize joke slow day slow experience,,2015-02-22 23:22:17 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9644,569758956941234176,negative,1.0,longlines,0.6579999999999999,US Airways,,rossj987,,0,agent phx customer service desk hour ago line people long,,2015-02-22 23:21:35 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9645,569758821310017536,negative,1.0,Customer Service Issue,0.6763,US Airways,,rossj987,,0,sorry doesnt help midnight pst hell still hold minute customer service line,,2015-02-22 23:21:03 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9646,569758649112854529,negative,0.6793,Can't Tell,0.6793,US Airways,,rossj987,,0,like thought america u airway start operating rule communist russia,,2015-02-22 23:20:22 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9647,569758482989084674,negative,1.0,Customer Service Issue,0.6904,US Airways,,rossj987,,0,guy nice give route jet blue southwest least treat customer properly,,2015-02-22 23:19:42 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9648,569758349354340352,negative,1.0,Can't Tell,0.3748,US Airways,,rossj987,,0,nope apparently way guy business guess im flying southwest blue,,2015-02-22 23:19:10 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9649,569758145020428288,negative,1.0,Can't Tell,0.6882,US Airways,,rossj987,,0,keep thinking massive practical joke someone gonna appear thin air take reno tonight,,2015-02-22 23:18:22 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9650,569757977785184256,negative,1.0,longlines,0.6714,US Airways,,rossj987,,0,there people line one agent,,2015-02-22 23:17:42 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9651,569757907048202240,negative,1.0,Customer Service Issue,1.0,US Airways,,rossj987,,0,way im planning ive ben waiting line customer service phxfor hour,,2015-02-22 23:17:25 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9652,569757773937770496,negative,0.6588,Can't Tell,0.6588,US Airways,,rossj987,,1,already planning local boycott washington dc area,,2015-02-22 23:16:53 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9653,569757651539660801,negative,1.0,Can't Tell,1.0,US Airways,,rossj987,,0,legitimately say would rather driven cross country flown u airway,,2015-02-22 23:16:24 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9654,569757363797757952,negative,1.0,Customer Service Issue,1.0,US Airways,,rossj987,,0,despite fact see answering people twitter mundane q refuse answer,,2015-02-22 23:15:15 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9655,569757234260942848,negative,1.0,Customer Service Issue,0.6403,US Airways,,rossj987,,0,guy worst airline ive ever dealt notification keeping customer updated terrible service,,2015-02-22 23:14:44 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9656,569757094166994944,negative,1.0,Customer Service Issue,1.0,US Airways,,rossj987,,0,hey guy answering keeping hold hour customer service pm pst,,2015-02-22 23:14:11 -0800,"Washington, D.C.",Eastern Time (US & Canada)
9657,569754180883247104,neutral,0.695,,,US Airways,,mrmorganmusic,,0,pdquigley progress good luck patrick,,2015-02-22 23:02:36 -0800,"Conway, AR",Central Time (US & Canada)
9658,569752107730890752,positive,0.6849,,,US Airways,,DavidHall1981,,0,landonschott he fine really like picking seat,,2015-02-22 22:54:22 -0800,"Adelaide, South Australia",Adelaide
9659,569747533641199617,negative,1.0,Can't Tell,1.0,US Airways,,FallNightLights,,1,worst airline ever travel,,2015-02-22 22:36:12 -0800,Detroit - Hampton U.,Quito
9660,569747390758047745,negative,1.0,Can't Tell,0.6605,US Airways,,FallNightLights,,0,lazy inconsiderate unprofessional airline ever traveled,,2015-02-22 22:35:38 -0800,Detroit - Hampton U.,Quito
9661,569747046338588672,negative,1.0,Customer Service Issue,1.0,US Airways,,patrickcota5,,0,pride service concern wife everyone else dont care,,2015-02-22 22:34:15 -0800,,
9662,569746612433629184,negative,0.6932,Bad Flight,0.3636,US Airways,,patrickcota5,,0,horrible people say sleep,,2015-02-22 22:32:32 -0800,,
9663,569746398519955456,negative,1.0,Lost Luggage,1.0,US Airways,,patrickcota5,,0,who charge company wife missed connection ca sent luggage another,,2015-02-22 22:31:41 -0800,,
9664,569745728693784576,negative,1.0,Customer Service Issue,1.0,US Airways,,CourtneyyKay,,0,call hung,,2015-02-22 22:29:01 -0800,Michigan ➡️ Florida,Eastern Time (US & Canada)
9665,569735732060753921,negative,1.0,Customer Service Issue,0.6605,US Airways,,JaimConn,,0,got message site call gave hold hour httptco5cdx2roae6,,2015-02-22 21:49:18 -0800,,Eastern Time (US & Canada)
9666,569734884396302338,negative,1.0,Customer Service Issue,1.0,US Airways,,Alauric_21,,0,lost passenger today upholding promise excellent customer service,,2015-02-22 21:45:56 -0800,ImInMiamiBitch,Central Time (US & Canada)
9667,569734868344684544,negative,1.0,Lost Luggage,1.0,US Airways,,jillhelsel8,,0,yet staff philadelphia failed send luggage home alwayshappensthere angrytraveler,,2015-02-22 21:45:52 -0800,,
9668,569734821091487744,negative,1.0,Customer Service Issue,1.0,US Airways,,lminboston,,0,ok th try todaygiving minute hold time terrible httptcops9q9rpsil,,2015-02-22 21:45:41 -0800,,
9669,569731306092961792,negative,0.6632,Customer Service Issue,0.6632,US Airways,,SmileyNthahood,,0,number email thats purpose sending tweet,,2015-02-22 21:31:43 -0800,,Pacific Time (US & Canada)
9670,569729663351832576,positive,1.0,,,US Airways,,abrykwall,,0,ill next time,,2015-02-22 21:25:11 -0800,RDU,Eastern Time (US & Canada)
9671,569729072697352192,negative,1.0,Customer Service Issue,0.6533,US Airways,,CourtneyyKay,,0,still say cant check information incorrect everything entered correctly,,2015-02-22 21:22:50 -0800,Michigan ➡️ Florida,Eastern Time (US & Canada)
9672,569727223357427712,negative,1.0,Late Flight,1.0,US Airways,,ubanks,,0,say estimated leave hour ago hasnt left yet useful information theworstairline,,2015-02-22 21:15:29 -0800,Philly Yo,Eastern Time (US & Canada)
9673,569726849988878336,negative,1.0,Customer Service Issue,1.0,US Airways,,STPVRITCK,,0,customer service horrendous way employee speak customer lack care problem flight,,2015-02-22 21:14:00 -0800,LS ❤️,Central Time (US & Canada)
9674,569726350380150784,negative,1.0,Cancelled Flight,0.6883,US Airways,,ScoobyLoo4572,,0,mom sit hour waiting ultimately cancelled flighted give tuesday morning flightno compensation ugh,,2015-02-22 21:12:01 -0800,,Eastern Time (US & Canada)
9675,569725021951791104,negative,1.0,Can't Tell,0.6917,US Airways,,ThomasBowser19,,0,anyone airline know job,,2015-02-22 21:06:44 -0800,,
9676,569724225466073088,negative,1.0,Can't Tell,0.6563,US Airways,,Mia_Da_Jedi,,0,worst airline time,,2015-02-22 21:03:34 -0800,Down The Rabbit Hole,Pacific Time (US & Canada)
9677,569722436935151616,negative,1.0,Lost Luggage,0.6706,US Airways,,KateMary,,0,denied standby bc checked bag cvg phl take delayed hr late flightrexcept lost bag cvg,,2015-02-22 20:56:28 -0800,"Wayne,PA USA",
9678,569721813220995072,negative,0.3682,Can't Tell,0.3682,US Airways,,landonschott,,0,reminded today fly,,2015-02-22 20:53:59 -0800,Austin TX,Central Time (US & Canada)
9679,569721779645767680,positive,1.0,,,US Airways,,sebastian_mcfox,,0,look like bag rescued,,2015-02-22 20:53:51 -0800,,
9680,569721604315312129,negative,1.0,Customer Service Issue,0.7021,US Airways,,MrDrewcoleman,,0,ive trying book reservation system let day ridiculous,,2015-02-22 20:53:10 -0800,Louisiana,Eastern Time (US & Canada)
9681,569720701197750272,negative,1.0,Can't Tell,1.0,US Airways,,jamokee,,0,worst,,2015-02-22 20:49:34 -0800,"Sandy Eggo, California ",Alaska
9682,569719964023853056,negative,1.0,Customer Service Issue,0.6643,US Airways,,MelCMP,,0,making folk run gate c29 a18 b11 explanation zero cart transfer elderly handicap phl,,2015-02-22 20:46:38 -0800,Pennsylvania,Eastern Time (US & Canada)
9683,569719741906075648,negative,1.0,Late Flight,1.0,US Airways,,RishiKumar8,,0,waiting airplane total hour take flight todaythis usually doesnt happen,,2015-02-22 20:45:46 -0800,,Quito
9684,569719242427396096,negative,1.0,Cancelled Flight,0.6987,US Airways,,MelCMP,,0,given option new cant plane phlmia year eventprof worst travel experience ever,,2015-02-22 20:43:46 -0800,Pennsylvania,Eastern Time (US & Canada)
9685,569718807939428354,negative,1.0,Lost Luggage,0.3509,US Airways,,ricapotomus,,0,doesnt let stand due checked bag causing hour late flightr phl amp bag didnt make,,2015-02-22 20:42:03 -0800,"Phoenixville, Pa",Eastern Time (US & Canada)
9686,569718492108230657,neutral,0.6259,,0.0,US Airways,,TweetsByTrav,,0,arent merged marketing department would u believe maybe delta home,,2015-02-22 20:40:48 -0800,,
9687,569718474047664129,negative,1.0,Late Flight,1.0,US Airways,,MelCMP,,0,absolutely worst experience life phl hr failed departure gate zero communication help,,2015-02-22 20:40:43 -0800,Pennsylvania,Eastern Time (US & Canada)
9688,569717336959160323,negative,1.0,Customer Service Issue,1.0,US Airways,,MeganStephens74,,0,soon call customer service speak representative disconnected,,2015-02-22 20:36:12 -0800,"Philadelphia, PA",Atlantic Time (Canada)
9689,569717188468334593,negative,1.0,Customer Service Issue,1.0,US Airways,,MeganStephens74,,0,trying call customer service since pm hour disconnected spoke one,,2015-02-22 20:35:37 -0800,"Philadelphia, PA",Atlantic Time (Canada)
9690,569716908787933184,negative,1.0,Customer Service Issue,1.0,US Airways,,MeganStephens74,,0,give u information attitude,,2015-02-22 20:34:30 -0800,"Philadelphia, PA",Atlantic Time (Canada)
9691,569716670689902592,neutral,1.0,,,US Airways,,rgilbane,,0,looking help recover item left airplane evening,,2015-02-22 20:33:33 -0800,Rhode Island,Eastern Time (US & Canada)
9692,569716646165778432,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,MeganStephens74,,0,attendant gate enjoyed watching destination take horrible attendant give u,,2015-02-22 20:33:27 -0800,"Philadelphia, PA",Atlantic Time (Canada)
9693,569716449704587265,negative,1.0,Cancelled Flight,1.0,US Airways,,MeganStephens74,,0,stranded miami without updating departure board cancelled flightled,,2015-02-22 20:32:41 -0800,"Philadelphia, PA",Atlantic Time (Canada)
9694,569715656632999936,negative,1.0,Late Flight,1.0,US Airways,,theEnergyMads,,0,absolutely terrible managing delay delayed undelayed delayed time office hour,,2015-02-22 20:29:32 -0800,University of Vermont,
9695,569715361660207105,negative,1.0,Customer Service Issue,0.6792,US Airways,,MeganStephens74,,0,rude unreliable horrible company equally rude unreliable horrible employee stay tuned,,2015-02-22 20:28:21 -0800,"Philadelphia, PA",Atlantic Time (Canada)
9696,569713111537717248,negative,1.0,Can't Tell,0.343,US Airways,,ursus_marit,,0,phl take hour offload bag especially taking min jetway plane landing,,2015-02-22 20:19:25 -0800,The Last Floater,Pacific Time (US & Canada)
9697,569710305707601920,negative,1.0,Late Flight,1.0,US Airways,,EAFiedler,,0,philly gt mia bwahahaha delayed hr air min turned back around usairwaysfail,,2015-02-22 20:08:16 -0800,Philly,Eastern Time (US & Canada)
9698,569709901737406464,negative,1.0,Customer Service Issue,1.0,US Airways,,kburke1122,,0,im tired paying luggage amp le stellar customer service notafanofyourmerger,"[33.80598632, -118.36571615]",2015-02-22 20:06:39 -0800,,Pacific Time (US & Canada)
9699,569709870729068544,negative,0.6832,Late Flight,0.3721,US Airways,,m_appel,,0,heard debacle dca happening new orleans wewanttoknow,,2015-02-22 20:06:32 -0800,Washington DC ,Central Time (US & Canada)
9700,569709195936735232,negative,0.6842,Bad Flight,0.6842,US Airways,,Steeee___,,0,think little weak sauce zero inflight entertainment hour salt lake philadelphia,,2015-02-22 20:03:51 -0800,,Central Time (US & Canada)
9701,569709103188197376,negative,1.0,Late Flight,0.3389,US Airways,,PeterPiatetsky,,0,flew good weather landed another technical issue gate improve service lose customer,,2015-02-22 20:03:29 -0800,Nebraska,Eastern Time (US & Canada)
9702,569708507961950209,negative,1.0,Cancelled Flight,0.716,US Airways,,PDQuigley,,0,stranding customer reflight booking problem answering phone way treat platinum member,,2015-02-22 20:01:07 -0800,"Washington, D.C.",
9703,569708139517480960,negative,1.0,Customer Service Issue,0.6742,US Airways,,Chudokab,,0,made reservation online didnt receive confirmation email bank said transaction went help,,2015-02-22 19:59:39 -0800,,
9704,569706908002578432,negative,1.0,Late Flight,1.0,US Airways,,EAFiedler,,0,worst flying experience life scheduled departure pm phl hr late flightr guess,,2015-02-22 19:54:46 -0800,Philly,Eastern Time (US & Canada)
9705,569706041673322498,neutral,1.0,,,US Airways,,bradfordradio,,0,issued memphis travel advisory tomorrow winter weather coming,,2015-02-22 19:51:19 -0800,,
9706,569704108095111168,negative,1.0,Late Flight,1.0,US Airways,,Geneva_Sands,,0,update flightits three hour delayed,,2015-02-22 19:43:38 -0800,"Washington, D.C. ",Eastern Time (US & Canada)
9707,569704066760232960,negative,1.0,Can't Tell,0.6527,US Airways,,biscuittmfs,,0,partner w different hotel phl clarion proving difficult amp customer friendly,,2015-02-22 19:43:28 -0800,NY - SoFlo - The Tardis,Eastern Time (US & Canada)
9708,569703596914282496,negative,1.0,Late Flight,0.6559,US Airways,,lasslawqsb,,0,truly dissapointed delayed going miss connection expected rebook,,2015-02-22 19:41:36 -0800,,
9709,569703468736376832,negative,1.0,Late Flight,0.6624,US Airways,,Mark_Shires,,0,kind screwed day least outbound save stranding renhotels marriottrewards,,2015-02-22 19:41:06 -0800,WITSEC League,Atlantic Time (Canada)
9710,569702495926267905,negative,1.0,Customer Service Issue,0.6737,US Airways,,emmbee12,,0,nightmare trying costa rica phl today stuck miami one answer number,,2015-02-22 19:37:14 -0800,New Jersey,
9711,569702009751916544,negative,1.0,Late Flight,1.0,US Airways,,georgetietjen,,1,peterpiatetsky ummmm think u air computersweredown hour hour late,,2015-02-22 19:35:18 -0800,,
9712,569701230479413249,negative,1.0,Late Flight,0.3622,US Airways,,dline2005,,0,comedy error continues cant gate broken truck way fail,,2015-02-22 19:32:12 -0800,"Columbus, Ohio",Eastern Time (US & Canada)
9713,569701192449654784,negative,1.0,Customer Service Issue,1.0,US Airways,,UnluckyDon,,0,instruction say call im said,,2015-02-22 19:32:03 -0800,"Santa Cruz, CA",
9714,569700068476866560,positive,1.0,,,US Airways,,LarrySandeen,,0,since loyal usair customer sure make meright want home amp back work,"[0.0, 0.0]",2015-02-22 19:27:35 -0800,Southeastern Pennsylvania USA,
9715,569699694454001664,negative,1.0,Customer Service Issue,0.6421,US Airways,,LarrySandeen,,0,fact notified hindered ability look alternate flight snapped,"[0.0, 0.0]",2015-02-22 19:26:06 -0800,Southeastern Pennsylvania USA,
9716,569699616750489600,negative,1.0,Late Flight,1.0,US Airways,,fischer_pricee,,0,youre really fudgin delay justwantmybed,,2015-02-22 19:25:47 -0800,ODU swim and dive '17,Quito
9717,569699279566016512,negative,1.0,Can't Tell,0.3464,US Airways,,LarrySandeen,,0,discovered billed u rescheduled cost second day lost work,"[0.0, 0.0]",2015-02-22 19:24:27 -0800,Southeastern Pennsylvania USA,
9718,569698944084680704,negative,1.0,Cancelled Flight,0.6538,US Airways,,LarrySandeen,,0,today usair cancelled flightled rescheduled amp notify u except possibly home phonenot helpful since co,,2015-02-22 19:23:07 -0800,Southeastern Pennsylvania USA,
